STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE,Germany,2020,,20010,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE11,Stuttgart,2020,,970,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE12,Karlsruhe,2020,,370,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE13,Freiburg,2020,,980,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE14,Tübingen,2020,,800,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE21,Oberbayern,2020,,1920,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE22,Niederbayern,2020,,1230,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE23,Oberpfalz,2020,,970,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE24,Oberfranken,2020,,570,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE25,Mittelfranken,2020,,650,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE26,Unterfranken,2020,,660,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE27,Schwaben,2020,,1200,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE40,Brandenburg,2020,,430,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE50,Bremen,2020,,,,,,C,confidential
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE60,Hamburg,2020,,30,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE71,Darmstadt,2020,,330,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE72,Gießen,2020,,280,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE73,Kassel,2020,,550,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE80,Mecklenburg-Vorpommern,2020,,380,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE91,Braunschweig,2020,,250,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE92,Hannover,2020,,360,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE93,Lüneburg,2020,,620,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DE94,Weser-Ems,2020,,920,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DEA1,Düsseldorf,2020,,290,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DEA2,Köln,2020,,300,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DEA3,Münster,2020,,760,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DEA4,Detmold,2020,,520,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DEA5,Arnsberg,2020,,490,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DEB1,Koblenz,2020,,370,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DEB2,Trier,2020,,240,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DEB3,Rheinhessen-Pfalz,2020,,410,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DEC0,Saarland,2020,,90,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DED2,Dresden,2020,,230,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DED4,Chemnitz,2020,,250,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DED5,Leipzig,2020,,110,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DEE0,Sachsen-Anhalt,2020,,340,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DEF0,Schleswig-Holstein,2020,,830,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DEG0,Thüringen,2020,,310,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DK,Denmark,2020,,1770,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DK01,Hovedstaden,2020,,80,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DK02,Sjælland,2020,,240,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DK03,Syddanmark,2020,,590,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DK04,Midtjylland,2020,,500,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,DK05,Nordjylland,2020,,360,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EE,Estonia,2020,,1180,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EE00,Eesti,2020,,1180,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EL,Greece,2020,,18590,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EL30,Attiki,2020,,280,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EL41,Voreio Aigaio,2020,,1010,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EL42,Notio Aigaio,2020,,440,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EL43,Kriti,2020,,2250,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EL51,"Anatoliki Makedonia, Thraki",2020,,1810,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EL52,Kentriki Makedonia,2020,,3560,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EL53,Dytiki Makedonia,2020,,810,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EL54,Ipeiros,2020,,680,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EL61,Thessalia,2020,,1510,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EL62,Ionia Nisia,2020,,370,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EL63,Dytiki Elláda,2020,,1890,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EL64,Sterea Elláda,2020,,1630,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EL65,Peloponnisos,2020,,2360,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES,Spain,2020,,36000,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES11,Galicia,2020,,2570,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES12,Principado de Asturias,2020,,1060,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES13,Cantabria,2020,,690,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES21,País Vasco,2020,,590,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES22,Comunidad Foral de Navarra,2020,,480,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES23,La Rioja,2020,,520,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES24,Aragón,2020,,1880,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES30,Comunidad de Madrid,2020,,230,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES41,Castilla y León,2020,,3320,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES42,Castilla-La Mancha,2020,,3920,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES43,Extremadura,2020,,2660,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES51,Cataluña,2020,,2270,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES52,Comunitat Valenciana,2020,,2230,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES53,Illes Balears,2020,,400,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES61,Andalucía,2020,,11680,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES62,Región de Murcia,2020,,950,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ES70,Canarias,2020,,540,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,,588780,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EU27_2007,European Union - 27 countries (2007-2013),2020,,578420,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EU27_2020,European Union - 27 countries (from 2020),2020,,588780,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,EU28,European Union - 28 countries (2013-2020),2020,,588780,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FI,Finland,2020,,3860,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FI19,Länsi-Suomi,2020,,1480,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FI1B,Helsinki-Uusimaa,2020,,220,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FI1C,Etelä-Suomi,2020,,880,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FI1D,Pohjois- ja Itä-Suomi,2020,,1250,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FI20,Åland,2020,,40,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FR,France,2020,,38160,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FR10,Ile de France,2020,,350,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRB0,Centre — Val de Loire,2020,,1810,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRC1,Bourgogne,2020,,1840,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRC2,Franche-Comté,2020,,940,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRD1,Basse-Normandie,2020,,1520,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRD2,Haute-Normandie,2020,,750,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRE1,Nord-Pas de Calais,2020,,960,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRE2,Picardie,2020,,1030,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRF1,Alsace,2020,,880,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRF2,Champagne-Ardenne,2020,,1940,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRF3,Lorraine,2020,,1070,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRG0,Pays de la Loire,2020,,2820,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRH0,Bretagne,2020,,2420,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRI1,Aquitaine,2020,,2600,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRI2,Limousin,2020,,1040,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRI3,Poitou-Charentes,2020,,1920,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRJ1,Languedoc-Roussillon,2020,,2140,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRJ2,Midi-Pyrénées,2020,,3320,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRK1,Auvergne,2020,,1850,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRK2,Rhône-Alpes,2020,,3310,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRL0,Provence-Alpes-Côte d’Azur,2020,,1650,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRM0,Corse,2020,,410,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRY1,Guadeloupe,2020,,270,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRY2,Martinique,2020,,80,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRY3,Guyane,2020,,640,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRY4,La Réunion,2020,,510,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,FRY5,Mayotte,2020,,90,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,HR,Croatia,2020,,10350,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,HR02,Panonska Hrvatska,2020,,5470,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,HR03,Jadranska Hrvatska,2020,,2270,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,HR05,Grad Zagreb,2020,,120,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,HR06,Sjeverna Hrvatska,2020,,2490,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,HU,Hungary,2020,,11250,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,HU11,Budapest,2020,,100,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,HU12,Pest,2020,,700,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,HU21,Közép-Dunántúl,2020,,1020,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,HU22,Nyugat-Dunántúl,2020,,1010,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,HU23,Dél-Dunántúl,2020,,1370,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,HU31,Észak-Magyarország,2020,,1270,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,HU32,Észak-Alföld,2020,,3060,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,HU33,Dél-Alföld,2020,,2720,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,IE,Ireland,2020,,9490,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,IE04,Northern and Western,2020,,4050,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,IE05,Southern,2020,,3700,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,IE06,Eastern and Midland,2020,,1740,,,,,
