DATAFLOW,LAST UPDATE,freq,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PL42:Zachodniopomorskie,2020,43.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PL43:Lubuskie,2020,45.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PL51:Dolnośląskie,2020,45.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PL52:Opolskie,2020,37.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PL61:Kujawsko-pomorskie,2020,33.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PL62:Warmińsko-mazurskie,2020,38.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PL63:Pomorskie,2020,38.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PL71:Łódzkie,2020,36.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PL72:Świętokrzyskie,2020,40.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PL81:Lubelskie,2020,37.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PL82:Podkarpackie,2020,47.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PL84:Podlaskie,2020,35.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PL91:Warszawski stołeczny,2020,47.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PL92:Mazowiecki regionalny,2020,37.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PT:Portugal,2020,73.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PT11:Norte,2020,74.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PT15:Algarve,2020,79.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PT16:Centro (PT) (NUTS 2021),2020,77.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PT17:Área Metropolitana de Lisboa (NUTS 2021),2020,70.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PT18:Alentejo (NUTS 2021),2020,69.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PT20:Região Autónoma dos Açores,2020,50.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,PT30:Região Autónoma da Madeira,2020,68.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,RO:Romania,2020,59.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,RO11:Nord-Vest,2020,58.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,RO12:Centru,2020,62.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,RO21:Nord-Est,2020,57.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,RO22:Sud-Est,2020,58.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,RO31:Sud-Muntenia,2020,60.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,RO32:Bucureşti-Ilfov,2020,62.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,RO41:Sud-Vest Oltenia,2020,60.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,RO42:Vest,2020,58.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SE:Sweden,2020,61.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SE11:Stockholm,2020,68.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SE12:Östra Mellansverige,2020,62.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SE21:Småland med öarna,2020,59.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SE22:Sydsverige,2020,61.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SE23:Västsverige,2020,62.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SE31:Norra Mellansverige,2020,62.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SE32:Mellersta Norrland,2020,62.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SE33:Övre Norrland,2020,63.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SI:Slovenia,2020,65.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SI03:Vzhodna Slovenija,2020,64.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SI04:Zahodna Slovenija,2020,66.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SK:Slovakia,2020,46.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SK01:Bratislavský kraj,2020,57.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SK02:Západné Slovensko,2020,49.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SK03:Stredné Slovensko,2020,42.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,SK04:Východné Slovensko,2020,45.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,AT:Austria,2020,14410,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,AT11:Burgenland,2020,600,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,AT12:Niederösterreich,2020,3690,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,AT13:Wien,2020,40,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,AT21:Kärnten,2020,1370,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,AT22:Steiermark,2020,2780,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,AT31:Oberösterreich,2020,3240,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,AT32:Salzburg,2020,920,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,AT33:Tirol,2020,1400,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,AT34:Vorarlberg,2020,370,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BE:Belgium,2020,2280,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BE10:Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2020,,,C
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BE21:Prov. Antwerpen,2020,270,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BE22:Prov. Limburg (BE),2020,170,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BE23:Prov. Oost-Vlaanderen,2020,300,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BE24:Prov. Vlaams-Brabant,2020,150,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BE25:Prov. West-Vlaanderen,2020,510,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BE31:Prov. Brabant wallon,2020,50,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BE32:Prov. Hainaut,2020,250,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BE33:Prov. Liège,2020,230,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BE34:Prov. Luxembourg (BE),2020,190,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BE35:Prov. Namur,2020,150,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BG:Bulgaria,2020,11940,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BG31:Severozapaden,2020,1430,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BG32:Severen tsentralen,2020,1490,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BG33:Severoiztochen,2020,1580,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BG34:Yugoiztochen,2020,1980,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BG41:Yugozapaden,2020,2210,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,BG42:Yuzhen tsentralen,2020,3250,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CH:Switzerland,2020,2780,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CH01:Région lémanique,2020,370,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CH02:Espace Mittelland,2020,770,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CH03:Nordwestschweiz,2020,180,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CH04:Zürich,2020,160,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CH05:Ostschweiz,2020,730,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CH06:Zentralschweiz,2020,520,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CH07:Ticino,2020,60,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CY:Cyprus,2020,860,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CY00:Kýpros,2020,860,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CZ:Czechia,2020,2850,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CZ01:Praha,2020,10,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CZ02:Střední Čechy,2020,420,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CZ03:Jihozápad,2020,590,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CZ04:Severozápad,2020,180,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CZ05:Severovýchod,2020,410,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CZ06:Jihovýchod,2020,690,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CZ07:Střední Morava,2020,330,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,CZ08:Moravskoslezsko,2020,230,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE:Germany,2020,20010,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE11:Stuttgart,2020,970,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE12:Karlsruhe,2020,370,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE13:Freiburg,2020,980,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE14:Tübingen,2020,800,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE21:Oberbayern,2020,1920,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE22:Niederbayern,2020,1230,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE23:Oberpfalz,2020,970,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE24:Oberfranken,2020,570,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE25:Mittelfranken,2020,650,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE26:Unterfranken,2020,660,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE27:Schwaben,2020,1200,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE40:Brandenburg,2020,430,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE50:Bremen,2020,,,C
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE60:Hamburg,2020,30,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE71:Darmstadt,2020,330,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE72:Gießen,2020,280,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE73:Kassel,2020,550,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE80:Mecklenburg-Vorpommern,2020,380,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE91:Braunschweig,2020,250,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE92:Hannover,2020,360,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE93:Lüneburg,2020,620,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DE94:Weser-Ems,2020,920,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DEA1:Düsseldorf,2020,290,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DEA2:Köln,2020,300,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DEA3:Münster,2020,760,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DEA4:Detmold,2020,520,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DEA5:Arnsberg,2020,490,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DEB1:Koblenz,2020,370,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DEB2:Trier,2020,240,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DEB3:Rheinhessen-Pfalz,2020,410,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DEC0:Saarland,2020,90,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DED2:Dresden,2020,230,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DED4:Chemnitz,2020,250,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DED5:Leipzig,2020,110,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DEE0:Sachsen-Anhalt,2020,340,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DEF0:Schleswig-Holstein,2020,830,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DEG0:Thüringen,2020,310,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DK:Denmark,2020,1770,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DK01:Hovedstaden,2020,80,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DK02:Sjælland,2020,240,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DK03:Syddanmark,2020,590,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DK04:Midtjylland,2020,500,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,DK05:Nordjylland,2020,360,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,EE:Estonia,2020,1180,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,EE00:Eesti,2020,1180,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,EL:Greece,2020,18590,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,EL30:Attiki,2020,280,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,EL41:Voreio Aigaio,2020,1010,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,EL42:Notio Aigaio,2020,440,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,EL43:Kriti,2020,2250,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,"EL51:Anatoliki Makedonia, Thraki",2020,1810,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,EL52:Kentriki Makedonia,2020,3560,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,EL53:Dytiki Makedonia,2020,810,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,EL54:Ipeiros,2020,680,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,EL61:Thessalia,2020,1510,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,EL62:Ionia Nisia,2020,370,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,EL63:Dytiki Elláda,2020,1890,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,EL64:Sterea Elláda,2020,1630,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,EL65:Peloponnisos,2020,2360,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,ES:Spain,2020,36000,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,ES11:Galicia,2020,2570,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,ES12:Principado de Asturias,2020,1060,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,ES13:Cantabria,2020,690,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,ES21:País Vasco,2020,590,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,ES22:Comunidad Foral de Navarra,2020,480,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,ES23:La Rioja,2020,520,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,ES24:Aragón,2020,1880,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,ES30:Comunidad de Madrid,2020,230,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,ES41:Castilla y León,2020,3320,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,ES42:Castilla-La Mancha,2020,3920,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,ES43:Extremadura,2020,2660,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_LT35:Less than 35 years,HLD:Holding,ES51:Cataluña,2020,2270,,
